user_id,skill_offered,skill_requested,experience_level,category,rating,interaction
U100,UI/UX Design,Spring Boot,Beginner,Design,4,view
U860,React,Machine Learning,Beginner,Programming,5,view
U73,Power BI,React,Intermediate,Analytics,3,view
U300,Deep Learning,Spring Boot,Beginner,AI,4,request
U537,SQL,JavaScript,Advanced,Database,5,request
U564,Python,Node.js,Beginner,Programming,5,request
U325,Python,Figma,Beginner,Programming,3,view
U543,Spring Boot,React,Beginner,Programming,3,completed
U173,Node.js,SQL,Advanced,Programming,3,request
U634,Deep Learning,Figma,Intermediate,AI,3,request
U646,Figma,Java,Advanced,Design,5,completed
U508,Node.js,Python,Advanced,Programming,3,completed
U18,Deep Learning,Data Analysis,Intermediate,AI,3,view
U760,SQL,Data Analysis,Intermediate,Database,5,request
U732,Data Analysis,JavaScript,Intermediate,Analytics,4,completed
U170,SQL,Spring Boot,Advanced,Database,5,completed
U944,JavaScript,Machine Learning,Intermediate,Programming,5,completed
U288,Spring Boot,Deep Learning,Beginner,Programming,5,completed
U651,Data Visualization,React,Intermediate,Analytics,4,request
U661,SQL,Java,Beginner,Database,3,request
U665,Power BI,Python,Beginner,Analytics,4,request
U3,Deep Learning,Excel,Beginner,AI,3,request
U408,Power BI,React,Beginner,Analytics,5,completed
U173,Data Visualization,Java,Intermediate,Analytics,4,completed
U572,Data Analysis,Java,Beginner,Analytics,4,completed
U934,Figma,Node.js,Intermediate,Design,5,completed
U347,JavaScript,SQL,Beginner,Programming,3,completed
U761,Deep Learning,Figma,Advanced,AI,5,request
U219,Machine Learning,Data Analysis,Beginner,AI,3,completed
U815,SQL,Python,Beginner,Database,5,view
U112,Python,JavaScript,Beginner,Programming,3,completed
U289,Data Analysis,Data Visualization,Advanced,Analytics,3,completed
U345,Java,UI/UX Design,Beginner,Programming,4,completed
U332,Python,JavaScript,Beginner,Programming,4,completed
U47,UI/UX Design,Figma,Advanced,Design,3,completed
U317,Spring Boot,Power BI,Advanced,Programming,5,completed
U314,Power BI,JavaScript,Beginner,Analytics,5,completed
U332,Deep Learning,Python,Advanced,AI,5,completed
U63,Machine Learning,Java,Beginner,AI,3,view
U793,Spring Boot,React,Beginner,Programming,3,view
U634,JavaScript,Excel,Advanced,Programming,3,completed
U950,UI/UX Design,Spring Boot,Intermediate,Design,5,completed
U544,Power BI,SQL,Beginner,Analytics,5,view
U297,Data Analysis,Deep Learning,Intermediate,Analytics,3,completed
U220,Data Visualization,SQL,Beginner,Analytics,5,request
U574,Power BI,Data Analysis,Advanced,Analytics,3,completed
U330,Excel,Data Analysis,Advanced,Analytics,3,completed
U221,Spring Boot,SQL,Intermediate,Programming,4,completed
U361,Deep Learning,Spring Boot,Intermediate,AI,5,completed
U325,Node.js,Data Visualization,Advanced,Programming,3,request
U507,Machine Learning,Node.js,Beginner,AI,4,view
U958,Python,Excel,Intermediate,Programming,5,completed
U820,Figma,Python,Intermediate,Design,4,completed
U340,Node.js,Deep Learning,Beginner,Programming,5,request
U928,SQL,JavaScript,Advanced,Database,3,completed
U729,Figma,Deep Learning,Advanced,Design,3,view
U31,UI/UX Design,Power BI,Intermediate,Design,5,completed
U438,React,Spring Boot,Beginner,Programming,3,request
U842,Deep Learning,Data Analysis,Beginner,AI,3,completed
U833,UI/UX Design,Machine Learning,Advanced,Design,3,completed
U769,SQL,Java,Intermediate,Database,4,completed
U477,Machine Learning,UI/UX Design,Intermediate,AI,3,completed
U158,React,Data Analysis,Advanced,Programming,5,completed
U526,JavaScript,Power BI,Intermediate,Programming,4,completed
U163,JavaScript,Java,Intermediate,Programming,5,request
U561,UI/UX Design,Excel,Advanced,Design,3,completed
U837,Figma,Python,Beginner,Design,5,request
U226,Data Visualization,Spring Boot,Advanced,Analytics,4,completed
U791,UI/UX Design,Data Visualization,Advanced,Design,3,completed
U805,Power BI,Machine Learning,Advanced,Analytics,5,request
U98,Figma,Machine Learning,Intermediate,Design,5,completed
U443,Deep Learning,UI/UX Design,Beginner,AI,3,request
U594,Python,Figma,Advanced,Programming,4,completed
U280,Deep Learning,SQL,Beginner,AI,5,request
U137,Figma,JavaScript,Advanced,Design,3,request
U127,Data Analysis,Machine Learning,Beginner,Analytics,3,completed
U316,Power BI,Node.js,Advanced,Analytics,4,completed
U447,Spring Boot,Java,Beginner,Programming,5,completed
U554,Power BI,Machine Learning,Intermediate,Analytics,3,request
U946,Deep Learning,Figma,Beginner,AI,4,view
U494,Power BI,JavaScript,Beginner,Analytics,5,completed
U943,Node.js,Power BI,Beginner,Programming,4,request
U254,Data Analysis,React,Advanced,Analytics,5,completed
U660,Data Visualization,Node.js,Advanced,Analytics,4,request
U92,Figma,JavaScript,Beginner,Design,3,completed
U59,JavaScript,Java,Advanced,Programming,5,request
U599,Machine Learning,Node.js,Advanced,AI,5,completed
U843,SQL,Node.js,Beginner,Database,3,request
U311,SQL,Excel,Intermediate,Database,3,completed
U286,Excel,Data Visualization,Advanced,Analytics,3,view
U522,Excel,Spring Boot,Advanced,Analytics,5,completed
U654,React,Excel,Beginner,Programming,5,view
U625,Power BI,Machine Learning,Beginner,Analytics,3,request
U145,Python,Figma,Beginner,Programming,3,completed
U930,UI/UX Design,Data Analysis,Beginner,Design,3,request
U188,Spring Boot,Data Visualization,Beginner,Programming,5,view
U434,Deep Learning,Figma,Intermediate,AI,4,request
U560,SQL,React,Intermediate,Database,5,request
U109,Figma,UI/UX Design,Advanced,Design,5,view
U361,Data Visualization,SQL,Intermediate,Analytics,3,completed
U541,Excel,React,Beginner,Analytics,5,completed
U529,Python,Spring Boot,Intermediate,Programming,5,request
U446,Machine Learning,JavaScript,Intermediate,AI,5,completed
U265,UI/UX Design,Data Analysis,Intermediate,Design,4,request
U626,Power BI,Spring Boot,Advanced,Analytics,5,request
U578,Machine Learning,React,Beginner,AI,4,completed
U669,Spring Boot,Excel,Intermediate,Programming,5,completed
U203,Machine Learning,Python,Intermediate,AI,4,view
U912,Spring Boot,Power BI,Intermediate,Programming,5,completed
U800,JavaScript,Python,Advanced,Programming,4,request
U832,Spring Boot,Data Visualization,Advanced,Programming,3,request
U891,Data Analysis,Python,Advanced,Analytics,3,request
U523,JavaScript,Figma,Intermediate,Programming,4,request
U38,Figma,UI/UX Design,Advanced,Design,4,request
U492,Figma,SQL,Intermediate,Design,5,completed
U728,Spring Boot,Data Analysis,Beginner,Programming,5,completed
U29,Figma,JavaScript,Intermediate,Design,3,completed
U360,Figma,UI/UX Design,Advanced,Design,5,completed
U64,Deep Learning,Figma,Advanced,AI,4,completed
U508,Node.js,Power BI,Advanced,Programming,5,completed
U913,Node.js,Spring Boot,Beginner,Programming,4,request
U977,Data Analysis,Data Visualization,Beginner,Analytics,4,view
U834,Python,Deep Learning,Advanced,Programming,5,completed
U210,Deep Learning,Data Analysis,Advanced,AI,4,completed
U401,SQL,React,Intermediate,Database,3,completed
U236,Data Analysis,Spring Boot,Advanced,Analytics,5,request
U94,Machine Learning,Data Analysis,Advanced,AI,5,completed
U577,Data Visualization,Node.js,Intermediate,Analytics,3,completed
U478,Java,Excel,Advanced,Programming,5,completed
U439,Excel,UI/UX Design,Intermediate,Analytics,5,view
U735,Spring Boot,UI/UX Design,Advanced,Programming,3,request
U764,Figma,Excel,Beginner,Design,4,view
U844,Data Analysis,SQL,Advanced,Analytics,5,completed
U923,Python,Excel,Intermediate,Programming,4,completed
U934,SQL,Node.js,Advanced,Database,4,request
U855,SQL,Node.js,Intermediate,Database,3,request
U966,Python,UI/UX Design,Intermediate,Programming,4,completed
U836,UI/UX Design,JavaScript,Intermediate,Design,3,completed
U518,Node.js,Power BI,Beginner,Programming,3,completed
U856,Data Analysis,JavaScript,Beginner,Analytics,4,completed
U464,Data Analysis,Data Visualization,Intermediate,Analytics,5,request
U325,Node.js,Data Analysis,Beginner,Programming,5,request
U691,Java,React,Beginner,Programming,5,view
U183,React,Power BI,Advanced,Programming,3,request
U800,Data Visualization,SQL,Beginner,Analytics,5,completed
U130,Figma,Python,Intermediate,Design,4,completed
U157,Machine Learning,Power BI,Advanced,AI,3,view
U954,Deep Learning,Figma,Intermediate,AI,3,completed
U350,Data Analysis,Node.js,Intermediate,Analytics,3,completed
U648,Figma,Spring Boot,Beginner,Design,5,view
U212,Excel,JavaScript,Advanced,Analytics,5,view
U473,Java,Excel,Advanced,Programming,3,request
U631,Machine Learning,Spring Boot,Intermediate,AI,4,completed
U996,Data Visualization,UI/UX Design,Intermediate,Analytics,3,completed
U173,SQL,UI/UX Design,Beginner,Database,3,request
U273,Figma,Node.js,Beginner,Design,3,completed
U50,React,Node.js,Beginner,Programming,5,view
U739,JavaScript,Excel,Advanced,Programming,3,view
U280,React,UI/UX Design,Advanced,Programming,3,completed
U799,Machine Learning,Deep Learning,Intermediate,AI,5,completed
U191,Node.js,Deep Learning,Advanced,Programming,4,completed
U657,Spring Boot,Python,Beginner,Programming,3,completed
U382,Data Visualization,Figma,Beginner,Analytics,4,completed
U811,Data Analysis,Data Visualization,Beginner,Analytics,4,completed
U499,Data Analysis,Machine Learning,Advanced,Analytics,5,request
U382,Power BI,Excel,Beginner,Analytics,3,view
U158,Deep Learning,Figma,Advanced,AI,5,completed
U971,Node.js,UI/UX Design,Intermediate,Programming,5,view
U498,Machine Learning,JavaScript,Beginner,AI,5,completed
U524,Spring Boot,Data Visualization,Advanced,Programming,4,completed
U887,Data Visualization,Machine Learning,Beginner,Analytics,5,request
U185,UI/UX Design,Data Visualization,Beginner,Design,5,completed
U931,JavaScript,Power BI,Advanced,Programming,3,view
U910,Python,Machine Learning,Advanced,Programming,3,request
U517,React,Data Analysis,Intermediate,Programming,4,view
U327,JavaScript,Excel,Beginner,Programming,4,request
U555,Excel,Data Analysis,Advanced,Analytics,5,completed
U939,React,Data Visualization,Intermediate,Programming,3,completed
U184,React,Power BI,Advanced,Programming,5,view
U795,Deep Learning,Node.js,Advanced,AI,5,completed
U918,SQL,JavaScript,Beginner,Database,4,request
U8,UI/UX Design,SQL,Beginner,Design,5,completed
U333,React,Data Analysis,Intermediate,Programming,4,completed
U604,UI/UX Design,Node.js,Advanced,Design,4,completed
U103,UI/UX Design,Data Visualization,Intermediate,Design,5,view
U440,Excel,Java,Advanced,Analytics,3,request
U226,SQL,Excel,Intermediate,Database,5,view
U64,Figma,Data Visualization,Intermediate,Design,3,view
U966,Data Visualization,Java,Beginner,Analytics,4,completed
U277,Power BI,UI/UX Design,Intermediate,Analytics,4,completed
U868,Node.js,Deep Learning,Beginner,Programming,4,completed
U815,UI/UX Design,Python,Beginner,Design,4,request
U563,Figma,Java,Advanced,Design,3,view
U774,Deep Learning,Java,Advanced,AI,3,view
U457,SQL,Data Analysis,Beginner,Database,3,request
U320,SQL,Data Visualization,Advanced,Database,3,completed
U813,Power BI,Spring Boot,Advanced,Analytics,4,view
U689,SQL,Data Visualization,Beginner,Database,5,completed
U37,Deep Learning,Data Visualization,Beginner,AI,5,completed
U410,Machine Learning,Power BI,Intermediate,AI,5,request
U287,Figma,Data Analysis,Advanced,Design,4,completed
U565,React,Data Visualization,Advanced,Programming,4,request
U426,Java,SQL,Beginner,Programming,3,completed
U542,Java,JavaScript,Beginner,Programming,3,completed
U955,Spring Boot,Data Analysis,Beginner,Programming,4,completed
U725,JavaScript,React,Intermediate,Programming,4,request
U952,Data Visualization,Figma,Intermediate,Analytics,3,request
U63,Data Visualization,Machine Learning,Beginner,Analytics,3,completed
U986,Machine Learning,Python,Advanced,AI,4,view
U897,JavaScript,Node.js,Advanced,Programming,3,request
U378,Java,Data Analysis,Advanced,Programming,3,completed
U593,React,Python,Advanced,Programming,3,request
U672,Excel,Power BI,Advanced,Analytics,4,view
U491,Machine Learning,SQL,Beginner,AI,5,completed
U584,Excel,Spring Boot,Advanced,Analytics,4,request
U437,Data Analysis,Deep Learning,Beginner,Analytics,3,view
U376,Excel,Figma,Advanced,Analytics,4,completed
U966,Spring Boot,React,Intermediate,Programming,3,view
U324,Excel,Power BI,Beginner,Analytics,3,completed
U879,Deep Learning,Spring Boot,Beginner,AI,3,view
U526,Power BI,React,Intermediate,Analytics,4,completed
U134,Spring Boot,Deep Learning,Intermediate,Programming,3,completed
U102,SQL,Deep Learning,Advanced,Database,3,completed
U94,Power BI,Java,Beginner,Analytics,5,view
U197,Machine Learning,Excel,Intermediate,AI,3,completed
U879,Java,UI/UX Design,Advanced,Programming,5,completed
U572,JavaScript,Machine Learning,Advanced,Programming,4,request
U235,Machine Learning,Spring Boot,Intermediate,AI,4,completed
U643,Deep Learning,Node.js,Advanced,AI,4,completed
U324,Spring Boot,Node.js,Beginner,Programming,4,request
U573,Python,Deep Learning,Beginner,Programming,5,view
U76,React,Spring Boot,Intermediate,Programming,3,completed
U411,Node.js,Power BI,Beginner,Programming,4,completed
U798,Machine Learning,Python,Advanced,AI,5,request
U473,Spring Boot,Excel,Beginner,Programming,5,completed
U39,Data Analysis,UI/UX Design,Advanced,Analytics,5,completed
U976,Spring Boot,UI/UX Design,Advanced,Programming,3,completed
U909,Figma,Python,Beginner,Design,3,completed
U641,Java,Data Analysis,Beginner,Programming,4,completed
U682,SQL,Python,Beginner,Database,3,completed
U340,Python,JavaScript,Advanced,Programming,3,completed
U240,React,Deep Learning,Advanced,Programming,3,request
U235,Python,Data Analysis,Advanced,Programming,3,completed
U689,React,Deep Learning,Intermediate,Programming,5,request
U625,Data Visualization,Excel,Advanced,Analytics,4,completed
U434,React,Python,Advanced,Programming,4,request
U25,Data Analysis,Machine Learning,Intermediate,Analytics,4,request
U398,JavaScript,Deep Learning,Intermediate,Programming,5,completed
U788,React,SQL,Intermediate,Programming,4,completed
U788,Deep Learning,Spring Boot,Beginner,AI,3,view
U608,UI/UX Design,Power BI,Advanced,Design,3,completed
U775,Machine Learning,Python,Advanced,AI,3,completed
U938,Data Analysis,Node.js,Beginner,Analytics,3,completed
U251,Data Analysis,Power BI,Intermediate,Analytics,5,view
U522,React,Deep Learning,Intermediate,Programming,5,view
U818,Data Analysis,SQL,Beginner,Analytics,5,request
U269,React,Figma,Advanced,Programming,4,request
U297,Figma,Spring Boot,Advanced,Design,5,completed
U997,Deep Learning,Machine Learning,Beginner,AI,4,completed
U182,UI/UX Design,Spring Boot,Beginner,Design,3,completed
U196,Machine Learning,Python,Beginner,AI,3,completed
U257,Data Visualization,Node.js,Advanced,Analytics,4,completed
U466,Data Visualization,Power BI,Intermediate,Analytics,4,completed
U1,Node.js,UI/UX Design,Advanced,Programming,3,completed
U558,Power BI,Deep Learning,Intermediate,Analytics,5,completed
U682,JavaScript,Java,Advanced,Programming,5,completed
U414,Spring Boot,Data Visualization,Intermediate,Programming,4,completed
U917,UI/UX Design,Spring Boot,Intermediate,Design,5,completed
U444,Excel,Figma,Beginner,Analytics,4,view
U666,UI/UX Design,Python,Beginner,Design,5,request
U986,Spring Boot,Deep Learning,Advanced,Programming,3,view
U14,Java,Figma,Intermediate,Programming,3,completed
U436,Node.js,Machine Learning,Beginner,Programming,5,view
U358,Deep Learning,Excel,Intermediate,AI,4,request
U610,JavaScript,UI/UX Design,Intermediate,Programming,3,request
U463,Deep Learning,Power BI,Beginner,AI,4,request
U971,Excel,Data Visualization,Advanced,Analytics,4,view
U730,Python,Machine Learning,Intermediate,Programming,5,completed
U166,Data Analysis,Java,Intermediate,Analytics,4,completed
U209,UI/UX Design,Spring Boot,Intermediate,Design,3,view
U965,Python,Data Analysis,Beginner,Programming,4,completed
U172,Deep Learning,JavaScript,Intermediate,AI,5,completed
U626,JavaScript,Python,Advanced,Programming,4,view
U770,Power BI,SQL,Beginner,Analytics,3,completed
U406,Machine Learning,Deep Learning,Beginner,AI,4,completed
U138,Java,Python,Intermediate,Programming,4,request
U281,Java,Data Visualization,Beginner,Programming,5,request
U21,React,JavaScript,Intermediate,Programming,3,completed
U982,JavaScript,Node.js,Beginner,Programming,4,request
U740,UI/UX Design,Machine Learning,Beginner,Design,3,completed
U843,Data Analysis,Figma,Advanced,Analytics,3,request
U809,UI/UX Design,Data Visualization,Advanced,Design,3,request
U444,UI/UX Design,Java,Advanced,Design,4,completed
U430,UI/UX Design,Python,Advanced,Design,4,request
U273,Power BI,Python,Beginner,Analytics,3,completed
U29,Spring Boot,Machine Learning,Advanced,Programming,4,completed
U905,React,Machine Learning,Intermediate,Programming,4,request
U909,Machine Learning,Data Analysis,Beginner,AI,3,completed
U171,Python,Data Analysis,Beginner,Programming,3,request
U951,Spring Boot,JavaScript,Beginner,Programming,5,request
U931,Spring Boot,Excel,Beginner,Programming,4,request
U52,React,JavaScript,Intermediate,Programming,4,view
U461,Java,SQL,Advanced,Programming,3,view
U976,Deep Learning,JavaScript,Beginner,AI,3,completed
U873,Node.js,React,Intermediate,Programming,3,view
U772,Figma,React,Intermediate,Design,5,completed
U665,Python,Data Analysis,Intermediate,Programming,4,completed
U229,Excel,Deep Learning,Beginner,Analytics,3,completed
U254,SQL,Figma,Advanced,Database,4,completed
U601,UI/UX Design,Deep Learning,Intermediate,Design,5,view
U254,Python,Data Analysis,Intermediate,Programming,4,completed
U960,React,SQL,Beginner,Programming,5,completed
U397,SQL,Figma,Beginner,Database,4,completed
U960,Excel,Deep Learning,Advanced,Analytics,4,completed
U392,Deep Learning,SQL,Intermediate,AI,4,view
U387,Data Visualization,Figma,Beginner,Analytics,4,view
U514,Node.js,Data Analysis,Intermediate,Programming,4,request
U56,React,SQL,Intermediate,Programming,5,completed
U728,Spring Boot,React,Intermediate,Programming,5,request
U629,SQL,Machine Learning,Beginner,Database,4,view
U43,Spring Boot,Machine Learning,Beginner,Programming,3,completed
U490,Data Analysis,UI/UX Design,Advanced,Analytics,5,view
U36,JavaScript,React,Beginner,Programming,4,completed
U12,Deep Learning,Data Analysis,Advanced,AI,4,request
U10,JavaScript,Deep Learning,Beginner,Programming,5,completed
U855,Power BI,Machine Learning,Advanced,Analytics,5,completed
U961,SQL,Python,Beginner,Database,5,completed
U53,React,Node.js,Beginner,Programming,5,request
U880,Java,React,Beginner,Programming,5,view
U342,Java,Spring Boot,Advanced,Programming,4,request
U493,Excel,Data Visualization,Beginner,Analytics,4,request
U37,UI/UX Design,Java,Advanced,Design,3,view
U296,Machine Learning,Data Visualization,Advanced,AI,3,request
U536,Figma,React,Advanced,Design,4,view
U747,Machine Learning,Deep Learning,Intermediate,AI,3,request
U71,SQL,Java,Beginner,Database,5,completed
U78,Data Visualization,JavaScript,Beginner,Analytics,4,request
U9,Data Analysis,React,Intermediate,Analytics,4,completed
U320,Data Analysis,Deep Learning,Advanced,Analytics,5,completed
U107,Figma,Python,Intermediate,Design,3,completed
U715,React,Node.js,Advanced,Programming,5,completed
U50,Data Analysis,Java,Intermediate,Analytics,3,request
U323,Node.js,Data Analysis,Intermediate,Programming,3,request
U611,Node.js,Deep Learning,Intermediate,Programming,4,view
U141,SQL,React,Beginner,Database,5,view
U659,JavaScript,Excel,Advanced,Programming,4,request
U393,Java,Deep Learning,Intermediate,Programming,3,completed
U791,UI/UX Design,Java,Intermediate,Design,5,view
U875,React,Deep Learning,Advanced,Programming,3,request
U872,Figma,UI/UX Design,Beginner,Design,4,completed
U941,Node.js,Data Visualization,Advanced,Programming,4,completed
U134,Power BI,Data Analysis,Advanced,Analytics,5,completed
U782,Excel,Data Visualization,Intermediate,Analytics,4,completed
U906,Spring Boot,Deep Learning,Advanced,Programming,4,completed
U504,UI/UX Design,Machine Learning,Intermediate,Design,3,completed
U348,Deep Learning,Excel,Beginner,AI,4,request
U619,Deep Learning,Data Visualization,Intermediate,AI,5,request
U759,Data Analysis,Spring Boot,Advanced,Analytics,3,view
U562,Data Visualization,React,Advanced,Analytics,5,request
U575,Excel,Node.js,Beginner,Analytics,3,completed
U673,JavaScript,React,Beginner,Programming,4,completed
U819,Data Visualization,Deep Learning,Beginner,Analytics,4,request
U932,Node.js,JavaScript,Intermediate,Programming,3,view
U863,Java,Python,Beginner,Programming,5,request
U156,UI/UX Design,SQL,Intermediate,Design,5,completed
U633,SQL,Excel,Intermediate,Database,3,view
U402,Excel,Data Analysis,Intermediate,Analytics,5,completed
U382,Excel,Power BI,Intermediate,Analytics,5,completed
U725,JavaScript,Excel,Beginner,Programming,5,request
U212,UI/UX Design,Power BI,Beginner,Design,5,completed
U706,Spring Boot,Java,Intermediate,Programming,5,completed
U877,Machine Learning,Data Visualization,Advanced,AI,3,completed
U129,Spring Boot,Python,Beginner,Programming,4,completed
U759,Java,Power BI,Advanced,Programming,4,request
U31,JavaScript,UI/UX Design,Advanced,Programming,4,request
U477,Power BI,Java,Advanced,Analytics,4,view
U155,Power BI,UI/UX Design,Intermediate,Analytics,5,completed
U430,SQL,JavaScript,Intermediate,Database,4,view
U654,Machine Learning,Node.js,Beginner,AI,3,completed
U740,SQL,Node.js,Beginner,Database,4,request
U925,Spring Boot,Python,Intermediate,Programming,4,request
U270,Spring Boot,Data Visualization,Intermediate,Programming,4,request
U140,Figma,Power BI,Intermediate,Design,4,completed
U117,Data Analysis,JavaScript,Advanced,Analytics,4,completed
U32,React,Excel,Beginner,Programming,4,request
U642,UI/UX Design,Data Analysis,Beginner,Design,4,completed
U291,Deep Learning,UI/UX Design,Beginner,AI,5,request
U754,Node.js,Data Analysis,Intermediate,Programming,4,view
U275,Power BI,Java,Advanced,Analytics,4,view
U238,Python,Data Analysis,Intermediate,Programming,4,completed
U200,JavaScript,Data Analysis,Intermediate,Programming,4,completed
U211,Node.js,Excel,Advanced,Programming,4,completed
U592,JavaScript,Power BI,Beginner,Programming,3,completed
U649,Python,Data Visualization,Advanced,Programming,5,view
U898,Machine Learning,Data Visualization,Intermediate,AI,4,request
U348,JavaScript,Excel,Advanced,Programming,4,request
U646,Data Analysis,Java,Advanced,Analytics,3,request
U52,Node.js,Data Visualization,Intermediate,Programming,5,completed
U766,React,Figma,Beginner,Programming,4,request
U900,Data Visualization,SQL,Advanced,Analytics,5,completed
U468,Excel,JavaScript,Beginner,Analytics,3,request
U61,Excel,JavaScript,Advanced,Analytics,4,completed
U750,Excel,Machine Learning,Intermediate,Analytics,4,completed
U850,JavaScript,Machine Learning,Advanced,Programming,5,completed
U957,JavaScript,Machine Learning,Advanced,Programming,4,view
U287,JavaScript,React,Advanced,Programming,3,request
U366,Spring Boot,Data Visualization,Advanced,Programming,4,completed
U49,SQL,React,Intermediate,Database,5,completed
U16,Python,SQL,Intermediate,Programming,5,completed
U279,Data Visualization,JavaScript,Advanced,Analytics,5,completed
U798,Excel,Data Visualization,Beginner,Analytics,4,view
U232,Python,Figma,Advanced,Programming,4,request
U232,Excel,Figma,Advanced,Analytics,4,request
U248,Data Visualization,Machine Learning,Advanced,Analytics,4,completed
U878,Deep Learning,SQL,Beginner,AI,3,view
U113,SQL,JavaScript,Advanced,Database,4,view
U364,Data Analysis,SQL,Advanced,Analytics,3,completed
U968,UI/UX Design,Machine Learning,Intermediate,Design,4,view
U647,SQL,Spring Boot,Beginner,Database,3,request
U104,Java,Spring Boot,Beginner,Programming,4,view
U602,Machine Learning,Spring Boot,Beginner,AI,5,completed
U56,Spring Boot,Figma,Advanced,Programming,4,view
U659,Figma,React,Intermediate,Design,3,view
U893,JavaScript,Node.js,Beginner,Programming,5,view
U876,Figma,Data Visualization,Beginner,Design,3,completed
U87,Figma,Node.js,Intermediate,Design,3,completed
U286,SQL,React,Advanced,Database,5,completed
U850,JavaScript,Data Analysis,Intermediate,Programming,4,request
U805,UI/UX Design,Spring Boot,Beginner,Design,3,completed
U667,Node.js,Deep Learning,Beginner,Programming,5,completed
U196,React,Figma,Advanced,Programming,5,request
U291,Machine Learning,SQL,Beginner,AI,4,completed
U93,Java,React,Intermediate,Programming,4,request
U326,SQL,Machine Learning,Advanced,Database,3,completed
U98,Figma,Node.js,Advanced,Design,5,view
U830,Python,React,Advanced,Programming,4,request
U804,Data Visualization,Excel,Intermediate,Analytics,3,completed
U548,Node.js,Machine Learning,Advanced,Programming,4,view
U640,Figma,JavaScript,Beginner,Design,3,completed
U957,Deep Learning,Spring Boot,Intermediate,AI,3,view
U800,Machine Learning,Data Analysis,Intermediate,AI,5,request
U165,Machine Learning,Python,Advanced,AI,4,view
U576,SQL,Excel,Beginner,Database,4,view
U482,SQL,JavaScript,Advanced,Database,4,completed
U202,SQL,Excel,Advanced,Database,5,completed
U320,SQL,Power BI,Intermediate,Database,5,request
U678,Java,Power BI,Intermediate,Programming,5,completed
U863,UI/UX Design,Excel,Advanced,Design,4,completed
U821,Python,JavaScript,Intermediate,Programming,4,request
U524,Power BI,UI/UX Design,Intermediate,Analytics,4,view
U330,SQL,Data Visualization,Intermediate,Database,3,completed
U60,Power BI,Spring Boot,Advanced,Analytics,3,request
U872,Data Visualization,Deep Learning,Intermediate,Analytics,4,request
U498,Data Analysis,Deep Learning,Beginner,Analytics,5,completed
U921,Data Visualization,Python,Beginner,Analytics,5,completed
U226,Node.js,Power BI,Beginner,Programming,3,completed
U231,Python,Figma,Advanced,Programming,3,view
U873,UI/UX Design,Java,Advanced,Design,5,completed
U914,Deep Learning,Spring Boot,Advanced,AI,3,completed
U395,Python,JavaScript,Intermediate,Programming,3,request
U512,Deep Learning,Data Visualization,Advanced,AI,5,request
U783,Spring Boot,Data Analysis,Beginner,Programming,4,completed
U570,Power BI,Machine Learning,Advanced,Analytics,5,completed
U914,Spring Boot,React,Intermediate,Programming,5,view
U599,Java,React,Beginner,Programming,5,request
U590,Data Analysis,Machine Learning,Beginner,Analytics,3,completed
U751,React,SQL,Intermediate,Programming,4,completed
U333,React,SQL,Beginner,Programming,3,completed
U771,Python,JavaScript,Advanced,Programming,3,request
U190,Data Visualization,Figma,Intermediate,Analytics,3,view
U768,Spring Boot,Deep Learning,Beginner,Programming,5,view
U577,Power BI,Node.js,Intermediate,Analytics,5,view
U721,Java,Deep Learning,Intermediate,Programming,3,completed
U798,Node.js,Data Analysis,Intermediate,Programming,3,view
U759,SQL,Figma,Intermediate,Database,5,request
U368,Machine Learning,Data Visualization,Intermediate,AI,3,request
U894,Node.js,Java,Intermediate,Programming,5,completed
U79,Machine Learning,Python,Advanced,AI,4,request
U409,Deep Learning,Power BI,Beginner,AI,5,completed
U275,Data Visualization,Power BI,Intermediate,Analytics,4,completed
U870,Machine Learning,Node.js,Advanced,AI,5,completed
U576,Python,JavaScript,Intermediate,Programming,5,request
U884,Data Analysis,Java,Intermediate,Analytics,3,request
U53,Python,Data Analysis,Advanced,Programming,3,completed
U72,JavaScript,React,Advanced,Programming,3,view
U150,Power BI,JavaScript,Beginner,Analytics,3,completed
U410,Java,UI/UX Design,Advanced,Programming,3,completed
U473,Java,Machine Learning,Beginner,Programming,5,request
U737,Java,Spring Boot,Intermediate,Programming,3,completed
U166,Spring Boot,Node.js,Advanced,Programming,3,completed
U693,Node.js,Python,Advanced,Programming,5,request
U782,Power BI,Machine Learning,Intermediate,Analytics,4,completed
U738,SQL,Node.js,Beginner,Database,3,view
U304,SQL,Node.js,Beginner,Database,5,request
U407,Machine Learning,Deep Learning,Advanced,AI,3,request
U414,SQL,Data Visualization,Advanced,Database,4,view
U336,Power BI,Data Visualization,Advanced,Analytics,3,request
U487,UI/UX Design,Spring Boot,Intermediate,Design,4,completed
U796,Node.js,Deep Learning,Intermediate,Programming,4,request
U697,React,Data Visualization,Advanced,Programming,5,completed
U507,Data Visualization,Node.js,Intermediate,Analytics,5,request
U696,Spring Boot,SQL,Beginner,Programming,3,view
U838,Python,Figma,Intermediate,Programming,3,request
U694,UI/UX Design,Excel,Intermediate,Design,3,view
U233,Machine Learning,Power BI,Advanced,AI,5,completed
U908,Machine Learning,Excel,Intermediate,AI,4,completed
U809,Data Visualization,Excel,Beginner,Analytics,4,completed
U975,Data Analysis,Figma,Intermediate,Analytics,3,completed
U595,Machine Learning,SQL,Beginner,AI,4,request
